Date,Close
04-09-2015,2.6549999713897705
08-09-2015,2.7100000381469727
09-09-2015,2.6510000228881836
10-09-2015,2.683000087738037
11-09-2015,2.693000078201294
14-09-2015,2.757999897003174
15-09-2015,2.7279999256134033
16-09-2015,2.6600000858306885
17-09-2015,2.6519999504089355
18-09-2015,2.6050000190734863
21-09-2015,2.572999954223633
22-09-2015,2.5769999027252197
23-09-2015,2.569000005722046
24-09-2015,2.5910000801086426
25-09-2015,2.563999891281128
28-09-2015,2.562999963760376
29-09-2015,2.5859999656677246
30-09-2015,2.5239999294281006
01-10-2015,2.433000087738037
02-10-2015,2.4509999752044678
05-10-2015,2.450000047683716
06-10-2015,2.4700000286102295
07-10-2015,2.4739999771118164
08-10-2015,2.497999906539917
09-10-2015,2.502000093460083
12-10-2015,2.5350000858306885
13-10-2015,2.497999906539917
14-10-2015,2.5179998874664307
15-10-2015,2.453000068664551
16-10-2015,2.430000066757202
19-10-2015,2.441999912261963
20-10-2015,2.4760000705718994
21-10-2015,2.4040000438690186
22-10-2015,2.385999917984009
23-10-2015,2.2860000133514404
26-10-2015,2.062000036239624
27-10-2015,2.0920000076293945
28-10-2015,2.0329999923706055
29-10-2015,2.256999969482422
30-10-2015,2.321000099182129
02-11-2015,2.25600004196167
03-11-2015,2.253000020980835
04-11-2015,2.26200008392334
05-11-2015,2.364000082015991
06-11-2015,2.371000051498413
09-11-2015,2.299999952316284
10-11-2015,2.319999933242798
11-11-2015,2.263000011444092
12-11-2015,2.259999990463257
13-11-2015,2.3610000610351562
16-11-2015,2.384999990463257
17-11-2015,2.371000051498413
18-11-2015,2.3469998836517334
19-11-2015,2.2760000228881836
20-11-2015,2.1449999809265137
23-11-2015,2.2100000381469727
24-11-2015,2.200000047683716
25-11-2015,2.2060000896453857
27-11-2015,2.2119998931884766
30-11-2015,2.234999895095825
01-12-2015,2.2309999465942383
02-12-2015,2.1649999618530273
03-12-2015,2.180999994277954
04-12-2015,2.186000108718872
07-12-2015,2.066999912261963
08-12-2015,2.069999933242798
09-12-2015,2.062000036239624
10-12-2015,2.015000104904175
11-12-2015,1.9900000095367432
14-12-2015,1.8940000534057617
15-12-2015,1.8220000267028809
16-12-2015,1.7899999618530273
17-12-2015,1.7549999952316284
18-12-2015,1.7669999599456787
21-12-2015,1.9110000133514404
22-12-2015,1.8880000114440918
23-12-2015,1.9830000400543213
24-12-2015,2.0290000438690186
28-12-2015,2.2279999256134033
29-12-2015,2.371999979019165
30-12-2015,2.2139999866485596
31-12-2015,2.3369998931884766
04-01-2016,2.3340001106262207
05-01-2016,2.325000047683716
06-01-2016,2.2669999599456787
07-01-2016,2.381999969482422
08-01-2016,2.4719998836517334
11-01-2016,2.3959999084472656
12-01-2016,2.256999969482422
13-01-2016,2.2690000534057617
14-01-2016,2.1389999389648438
15-01-2016,2.0999999046325684
19-01-2016,2.0910000801086426
20-01-2016,2.118000030517578
21-01-2016,2.138000011444092
22-01-2016,2.1389999389648438
25-01-2016,2.1579999923706055
26-01-2016,2.180000066757202
27-01-2016,2.188999891281128
28-01-2016,2.181999921798706
29-01-2016,2.2980000972747803
01-02-2016,2.1519999504089355
02-02-2016,2.0250000953674316
03-02-2016,2.0380001068115234
04-02-2016,1.972000002861023
05-02-2016,2.062999963760376
08-02-2016,2.140000104904175
09-02-2016,2.0980000495910645
10-02-2016,2.0460000038146973
11-02-2016,1.99399995803833
12-02-2016,1.965999960899353
16-02-2016,1.902999997138977
17-02-2016,1.9420000314712524
18-02-2016,1.8519999980926514
19-02-2016,1.8040000200271606
22-02-2016,1.8209999799728394
23-02-2016,1.781999945640564
24-02-2016,1.777999997138977
25-02-2016,1.7109999656677246
26-02-2016,1.7910000085830688
29-02-2016,1.7109999656677246
01-03-2016,1.7419999837875366
02-03-2016,1.6779999732971191
03-03-2016,1.6390000581741333
04-03-2016,1.6660000085830688
07-03-2016,1.690000057220459
08-03-2016,1.7120000123977661
09-03-2016,1.7519999742507935
10-03-2016,1.7879999876022339
11-03-2016,1.8220000267028809
14-03-2016,1.819000005722046
15-03-2016,1.8509999513626099
16-03-2016,1.8680000305175781
17-03-2016,1.9359999895095825
18-03-2016,1.906999945640564
21-03-2016,1.8279999494552612
22-03-2016,1.8630000352859497
23-03-2016,1.7940000295639038
24-03-2016,1.805999994277954
28-03-2016,1.8480000495910645
29-03-2016,1.902999997138977
30-03-2016,1.996000051498413
31-03-2016,1.9589999914169312
01-04-2016,1.9559999704360962
04-04-2016,1.9980000257492065
05-04-2016,1.9539999961853027
06-04-2016,1.9110000133514404
07-04-2016,2.0179998874664307
08-04-2016,1.9900000095367432
11-04-2016,1.9119999408721924
12-04-2016,2.003999948501587
13-04-2016,2.0360000133514404
14-04-2016,1.9700000286102295
15-04-2016,1.9019999504089355
18-04-2016,1.940000057220459
19-04-2016,2.0880000591278076
20-04-2016,2.069000005722046
21-04-2016,2.068000078201294
22-04-2016,2.140000104904175
25-04-2016,2.062999963760376
26-04-2016,2.0320000648498535
27-04-2016,1.9950000047683716
28-04-2016,2.078000068664551
29-04-2016,2.177999973297119
02-05-2016,2.0420000553131104
03-05-2016,2.0859999656677246
04-05-2016,2.1410000324249268
05-05-2016,2.0759999752044678
06-05-2016,2.1010000705718994
09-05-2016,2.0980000495910645
10-05-2016,2.1579999923706055
11-05-2016,2.1730000972747803
12-05-2016,2.1549999713897705
13-05-2016,2.0959999561309814
16-05-2016,2.0290000438690186
17-05-2016,2.0480000972747803
18-05-2016,2.000999927520752
19-05-2016,2.0390000343322754
20-05-2016,2.062000036239624
23-05-2016,2.055000066757202
24-05-2016,1.9800000190734863
25-05-2016,1.9919999837875366
26-05-2016,1.9630000591278076
27-05-2016,2.1689999103546143
31-05-2016,2.2880001068115234
01-06-2016,2.38100004196167
02-06-2016,2.4049999713897705
03-06-2016,2.3980000019073486
06-06-2016,2.4660000801086426
07-06-2016,2.4739999771118164
08-06-2016,2.4679999351501465
09-06-2016,2.617000102996826
10-06-2016,2.555999994277954
13-06-2016,2.5850000381469727
14-06-2016,2.6040000915527344
15-06-2016,2.5950000286102295
16-06-2016,2.5799999237060547
17-06-2016,2.622999906539917
20-06-2016,2.746999979019165
21-06-2016,2.7679998874664307
22-06-2016,2.677000045776367
23-06-2016,2.697999954223633
24-06-2016,2.6619999408721924
27-06-2016,2.7160000801086426
28-06-2016,2.9170000553131104
29-06-2016,2.86299991607666
30-06-2016,2.9240000247955322
01-07-2016,2.986999988555908
05-07-2016,2.7639999389648438
06-07-2016,2.7860000133514404
07-07-2016,2.7769999504089355
08-07-2016,2.8010001182556152
11-07-2016,2.7019999027252197
12-07-2016,2.7339999675750732
13-07-2016,2.736999988555908
14-07-2016,2.7269999980926514
15-07-2016,2.75600004196167
18-07-2016,2.7219998836517334
19-07-2016,2.7279999256134033
20-07-2016,2.6579999923706055
21-07-2016,2.691999912261963
22-07-2016,2.7769999504089355
25-07-2016,2.746999979019165
26-07-2016,2.7119998931884766
27-07-2016,2.671999931335449
28-07-2016,2.872999906539917
29-07-2016,2.875999927520752
01-08-2016,2.7709999084472656
02-08-2016,2.7330000400543213
03-08-2016,2.8389999866485596
04-08-2016,2.8340001106262207
05-08-2016,2.7720000743865967
08-08-2016,2.747999906539917
09-08-2016,2.615000009536743
10-08-2016,2.561000108718872
11-08-2016,2.5510001182556152
12-08-2016,2.5859999656677246
15-08-2016,2.5899999141693115
16-08-2016,2.617000102996826
17-08-2016,2.61899995803833
18-08-2016,2.6740000247955322
19-08-2016,2.5840001106262207
22-08-2016,2.678999900817871
23-08-2016,2.760999917984009
24-08-2016,2.7960000038146973
25-08-2016,2.8459999561309814
26-08-2016,2.871000051498413
29-08-2016,2.8529999256134033
30-08-2016,2.8269999027252197
31-08-2016,2.88700008392334
01-09-2016,2.7920000553131104
02-09-2016,2.7920000553131104
06-09-2016,2.7170000076293945
07-09-2016,2.6760001182556152
08-09-2016,2.805999994277954
09-09-2016,2.796999931335449
12-09-2016,2.9149999618530273
13-09-2016,2.9089999198913574
14-09-2016,2.8889999389648438
15-09-2016,2.927000045776367
16-09-2016,2.947999954223633
19-09-2016,2.934000015258789
20-09-2016,3.046999931335449
21-09-2016,3.056999921798706
22-09-2016,2.990000009536743
23-09-2016,2.9549999237060547
26-09-2016,2.996999979019165
27-09-2016,2.996000051498413
28-09-2016,2.9519999027252197
29-09-2016,2.9590001106262207
30-09-2016,2.9059998989105225
03-10-2016,2.9230000972747803
04-10-2016,2.9639999866485596
05-10-2016,3.0409998893737793
06-10-2016,3.0490000247955322
07-10-2016,3.193000078201294
11-10-2016,3.236999988555908
12-10-2016,3.2100000381469727
13-10-2016,3.3410000801086426
14-10-2016,3.2850000858306885
17-10-2016,3.24399995803833
18-10-2016,3.263000011444092
19-10-2016,3.1700000762939453
20-10-2016,3.1410000324249268
21-10-2016,2.993000030517578
24-10-2016,2.8310000896453857
25-10-2016,2.7739999294281006
26-10-2016,2.7309999465942383
27-10-2016,2.7639999389648438
28-10-2016,3.1050000190734863
31-10-2016,3.0260000228881836
01-11-2016,2.9019999504089355
02-11-2016,2.7920000553131104
03-11-2016,2.7690000534057617
04-11-2016,2.7669999599456787
07-11-2016,2.815999984741211
08-11-2016,2.632999897003174
09-11-2016,2.690000057220459
10-11-2016,2.631999969482422
14-11-2016,2.749000072479248
15-11-2016,2.7090001106262207
16-11-2016,2.7639999389648438
17-11-2016,2.703000068664551
18-11-2016,2.8429999351501465
21-11-2016,2.950000047683716
22-11-2016,2.9820001125335693
23-11-2016,3.0260000228881836
25-11-2016,3.0850000381469727
28-11-2016,3.2320001125335693
29-11-2016,3.315000057220459
30-11-2016,3.3519999980926514
01-12-2016,3.505000114440918
02-12-2016,3.436000108718872
05-12-2016,3.6540000438690186
06-12-2016,3.634999990463257
07-12-2016,3.6029999256134033
08-12-2016,3.694999933242798
09-12-2016,3.746000051498413
12-12-2016,3.506999969482422
13-12-2016,3.4739999771118164
14-12-2016,3.5399999618530273
15-12-2016,3.434000015258789
16-12-2016,3.4149999618530273
19-12-2016,3.3919999599456787
20-12-2016,3.263000011444092
21-12-2016,3.5420000553131104
22-12-2016,3.5380001068115234
23-12-2016,3.6619999408721924
27-12-2016,3.760999917984009
28-12-2016,3.930000066757202
29-12-2016,3.802000045776367
30-12-2016,3.7239999771118164
03-01-2017,3.3269999027252197
04-01-2017,3.2669999599456787
05-01-2017,3.2730000019073486
06-01-2017,3.2850000858306885
09-01-2017,3.1029999256134033
10-01-2017,3.2780001163482666
11-01-2017,3.2239999771118164
12-01-2017,3.385999917984009
13-01-2017,3.4189999103546143
17-01-2017,3.4119999408721924
18-01-2017,3.302000045776367
19-01-2017,3.368000030517578
20-01-2017,3.2039999961853027
23-01-2017,3.243000030517578
24-01-2017,3.2790000438690186
25-01-2017,3.3320000171661377
26-01-2017,3.381999969482422
27-01-2017,3.3910000324249268
30-01-2017,3.2320001125335693
31-01-2017,3.117000102996826
01-02-2017,3.1679999828338623
02-02-2017,3.187000036239624
03-02-2017,3.062999963760376
06-02-2017,3.049999952316284
07-02-2017,3.130000114440918
08-02-2017,3.125999927520752
09-02-2017,3.1410000324249268
10-02-2017,3.0339999198913574
13-02-2017,2.944000005722046
14-02-2017,2.9049999713897705
15-02-2017,2.924999952316284
16-02-2017,2.8540000915527344
17-02-2017,2.8340001106262207
21-02-2017,2.563999891281128
22-02-2017,2.5920000076293945
23-02-2017,2.617000102996826
24-02-2017,2.627000093460083
27-02-2017,2.693000078201294
28-02-2017,2.7739999294281006
01-03-2017,2.7990000247955322
02-03-2017,2.803999900817871
03-03-2017,2.8269999027252197
06-03-2017,2.9010000228881836
07-03-2017,2.8239998817443848
08-03-2017,2.9010000228881836
09-03-2017,2.9739999771118164
10-03-2017,3.007999897003174
13-03-2017,3.0429999828338623
14-03-2017,2.937999963760376
15-03-2017,2.9809999465942383
16-03-2017,2.9019999504089355
17-03-2017,2.947999954223633
20-03-2017,3.0409998893737793
21-03-2017,3.0929999351501465
22-03-2017,3.010999917984009
23-03-2017,3.0510001182556152
24-03-2017,3.0759999752044678
27-03-2017,3.052000045776367
28-03-2017,3.0959999561309814
29-03-2017,3.174999952316284
30-03-2017,3.190999984741211
31-03-2017,3.190000057220459
03-04-2017,3.128000020980835
04-04-2017,3.2929999828338623
05-04-2017,3.2660000324249268
06-04-2017,3.3310000896453857
07-04-2017,3.260999917984009
10-04-2017,3.23799991607666
11-04-2017,3.1500000953674316
12-04-2017,3.187000036239624
13-04-2017,3.2269999980926514
17-04-2017,3.1630001068115234
18-04-2017,3.1449999809265137
19-04-2017,3.184999942779541
20-04-2017,3.1589999198913574
21-04-2017,3.1010000705718994
24-04-2017,3.065999984741211
25-04-2017,3.0429999828338623
26-04-2017,3.1419999599456787
27-04-2017,3.239000082015991
28-04-2017,3.2760000228881836
01-05-2017,3.2149999141693115
02-05-2017,3.194999933242798
03-05-2017,3.2279999256134033
04-05-2017,3.186000108718872
05-05-2017,3.2660000324249268
08-05-2017,3.171999931335449
09-05-2017,3.2269999980926514
10-05-2017,3.2920000553131104
11-05-2017,3.375999927520752
12-05-2017,3.4240000247955322
15-05-2017,3.3489999771118164
16-05-2017,3.2300000190734863
17-05-2017,3.191999912261963
18-05-2017,3.181999921798706
19-05-2017,3.25600004196167
22-05-2017,3.3299999237060547
23-05-2017,3.2190001010894775
24-05-2017,3.2090001106262207
25-05-2017,3.184000015258789
26-05-2017,3.2360000610351562
30-05-2017,3.1449999809265137
31-05-2017,3.071000099182129
01-06-2017,3.007999897003174
02-06-2017,2.999000072479248
05-06-2017,2.9820001125335693
06-06-2017,3.0420000553131104
07-06-2017,3.0199999809265137
08-06-2017,3.0280001163482666
09-06-2017,3.0390000343322754
12-06-2017,3.0239999294281006
13-06-2017,2.9660000801086426
14-06-2017,2.933000087738037
15-06-2017,3.055999994277954
16-06-2017,3.0369999408721924
19-06-2017,2.8940000534057617
20-06-2017,2.9070000648498535
21-06-2017,2.8929998874664307
22-06-2017,2.8940000534057617
23-06-2017,2.928999900817871
26-06-2017,3.0269999504089355
27-06-2017,3.0369999408721924
28-06-2017,3.066999912261963
29-06-2017,3.0420000553131104
30-06-2017,3.0350000858306885
03-07-2017,2.9509999752044678
05-07-2017,2.8399999141693115
06-07-2017,2.888000011444092
07-07-2017,2.864000082015991
10-07-2017,2.928999900817871
11-07-2017,3.046999931335449
12-07-2017,2.984999895095825
13-07-2017,2.9609999656677246
14-07-2017,2.9800000190734863
17-07-2017,3.0199999809265137
18-07-2017,3.0880000591278076
19-07-2017,3.065999984741211
20-07-2017,3.0429999828338623
21-07-2017,2.9700000286102295
24-07-2017,2.8989999294281006
25-07-2017,2.944000005722046
26-07-2017,2.9240000247955322
27-07-2017,2.9690001010894775
28-07-2017,2.940999984741211
31-07-2017,2.7939999103546143
01-08-2017,2.819000005722046
02-08-2017,2.811000108718872
03-08-2017,2.799999952316284
04-08-2017,2.7739999294281006
07-08-2017,2.8010001182556152
08-08-2017,2.822000026702881
09-08-2017,2.882999897003174
10-08-2017,2.984999895095825
11-08-2017,2.9830000400543213
14-08-2017,2.9590001106262207
15-08-2017,2.934999942779541
16-08-2017,2.890000104904175
17-08-2017,2.928999900817871
18-08-2017,2.8929998874664307
21-08-2017,2.9619998931884766
22-08-2017,2.938999891281128
23-08-2017,2.927999973297119
24-08-2017,2.9489998817443848
25-08-2017,2.8919999599456787
28-08-2017,2.924999952316284
29-08-2017,2.9609999656677246
30-08-2017,2.938999891281128
31-08-2017,3.0399999618530273
01-09-2017,3.069999933242798
05-09-2017,2.9719998836517334
06-09-2017,3.0
07-09-2017,2.9809999465942383
08-09-2017,2.890000104904175
11-09-2017,2.950000047683716
12-09-2017,3.000999927520752
13-09-2017,3.058000087738037
14-09-2017,3.069999933242798
15-09-2017,3.0239999294281006
18-09-2017,3.1459999084472656
19-09-2017,3.121999979019165
20-09-2017,3.0940001010894775
21-09-2017,2.946000099182129
22-09-2017,2.9590001106262207
25-09-2017,2.9189999103546143
26-09-2017,2.9179999828338623
27-09-2017,2.9739999771118164
28-09-2017,3.0169999599456787
29-09-2017,3.006999969482422
02-10-2017,2.9159998893737793
03-10-2017,2.8949999809265137
04-10-2017,2.940000057220459
05-10-2017,2.9230000972747803
06-10-2017,2.86299991607666
09-10-2017,2.8329999446868896
10-10-2017,2.8910000324249268
11-10-2017,2.8889999389648438
12-10-2017,2.989000082015991
13-10-2017,3.0
16-10-2017,2.946000099182129
17-10-2017,2.9619998931884766
18-10-2017,2.8540000915527344
19-10-2017,2.872999906539917
20-10-2017,2.9149999618530273
23-10-2017,2.990999937057495
24-10-2017,2.9739999771118164
25-10-2017,2.9189999103546143
26-10-2017,2.890000104904175
27-10-2017,2.752000093460083
30-10-2017,2.9660000801086426
31-10-2017,2.8959999084472656
01-11-2017,2.8929998874664307
02-11-2017,2.934999942779541
03-11-2017,2.9839999675750732
06-11-2017,3.134000062942505
07-11-2017,3.1519999504089355
08-11-2017,3.174999952316284
09-11-2017,3.200000047683716
10-11-2017,3.2130000591278076
13-11-2017,3.1670000553131104
14-11-2017,3.1019999980926514
15-11-2017,3.0799999237060547
16-11-2017,3.052999973297119
17-11-2017,3.0969998836517334
20-11-2017,3.046999931335449
21-11-2017,3.0169999599456787
22-11-2017,2.9679999351501465
24-11-2017,2.812999963760376
27-11-2017,2.927999973297119
28-11-2017,3.0739998817443848
29-11-2017,3.178999900817871
30-11-2017,3.0250000953674316
01-12-2017,3.061000108718872
04-12-2017,2.984999895095825
05-12-2017,2.9140000343322754
06-12-2017,2.921999931335449
07-12-2017,2.763000011444092
08-12-2017,2.7720000743865967
11-12-2017,2.828000068664551
12-12-2017,2.677999973297119
13-12-2017,2.7149999141693115
14-12-2017,2.684000015258789
15-12-2017,2.611999988555908
18-12-2017,2.744999885559082
19-12-2017,2.691999912261963
20-12-2017,2.63700008392334
21-12-2017,2.5980000495910645
22-12-2017,2.6670000553131104
26-12-2017,2.6429998874664307
27-12-2017,2.73799991607666
28-12-2017,2.9140000343322754
29-12-2017,2.953000068664551
02-01-2018,3.055999994277954
03-01-2018,3.007999897003174
04-01-2018,2.880000114440918
05-01-2018,2.7950000762939453
08-01-2018,2.8350000381469727
09-01-2018,2.9230000972747803
10-01-2018,2.9059998989105225
11-01-2018,3.0840001106262207
12-01-2018,3.200000047683716
16-01-2018,3.128999948501587
17-01-2018,3.2320001125335693
18-01-2018,3.188999891281128
19-01-2018,3.184999942779541
22-01-2018,3.2239999771118164
23-01-2018,3.444000005722046
24-01-2018,3.509000062942505
25-01-2018,3.447000026702881
26-01-2018,3.505000114440918
29-01-2018,3.63100004196167
30-01-2018,3.194999933242798
31-01-2018,2.994999885559082
01-02-2018,2.8559999465942383
02-02-2018,2.8459999561309814
05-02-2018,2.746999979019165
06-02-2018,2.759000062942505
07-02-2018,2.7019999027252197
08-02-2018,2.697000026702881
09-02-2018,2.5840001106262207
12-02-2018,2.552000045776367
13-02-2018,2.5940001010894775
14-02-2018,2.5869998931884766
15-02-2018,2.5799999237060547
16-02-2018,2.558000087738037
20-02-2018,2.615999937057495
21-02-2018,2.6589999198913574
22-02-2018,2.634000062942505
23-02-2018,2.625
26-02-2018,2.6389999389648438
27-02-2018,2.683000087738037
28-02-2018,2.6670000553131104
01-03-2018,2.697999954223633
02-03-2018,2.694999933242798
05-03-2018,2.7039999961853027
06-03-2018,2.749000072479248
07-03-2018,2.7769999504089355
08-03-2018,2.75600004196167
09-03-2018,2.7320001125335693
12-03-2018,2.7780001163482666
13-03-2018,2.7860000133514404
14-03-2018,2.7309999465942383
15-03-2018,2.680999994277954
16-03-2018,2.687999963760376
19-03-2018,2.6510000228881836
20-03-2018,2.674999952316284
21-03-2018,2.638000011444092
22-03-2018,2.617000102996826
23-03-2018,2.5910000801086426
26-03-2018,2.618000030517578
27-03-2018,2.690999984741211
28-03-2018,2.697999954223633
29-03-2018,2.7330000400543213
02-04-2018,2.683000087738037
03-04-2018,2.697000026702881
04-04-2018,2.7179999351501465
05-04-2018,2.674999952316284
06-04-2018,2.7009999752044678
09-04-2018,2.693000078201294
10-04-2018,2.6559998989105225
11-04-2018,2.674999952316284
12-04-2018,2.686000108718872
13-04-2018,2.734999895095825
16-04-2018,2.752000093460083
17-04-2018,2.73799991607666
18-04-2018,2.739000082015991
19-04-2018,2.6600000858306885
20-04-2018,2.739000082015991
23-04-2018,2.740000009536743
24-04-2018,2.7809998989105225
25-04-2018,2.7860000133514404
26-04-2018,2.821000099182129
27-04-2018,2.7709999084472656
30-04-2018,2.763000011444092
01-05-2018,2.802000045776367
02-05-2018,2.753999948501587
03-05-2018,2.7260000705718994
04-05-2018,2.7109999656677246
07-05-2018,2.740999937057495
08-05-2018,2.7320001125335693
09-05-2018,2.736999988555908
10-05-2018,2.813999891281128
11-05-2018,2.805999994277954
14-05-2018,2.8420000076293945
15-05-2018,2.8359999656677246
16-05-2018,2.815000057220459
17-05-2018,2.8589999675750732
18-05-2018,2.8469998836517334
21-05-2018,2.809999942779541
22-05-2018,2.9079999923706055
23-05-2018,2.9140000343322754
24-05-2018,2.940000057220459
25-05-2018,2.938999891281128
29-05-2018,2.875
30-05-2018,2.884999990463257
31-05-2018,2.9519999027252197
01-06-2018,2.9619998931884766
04-06-2018,2.930000066757202
05-06-2018,2.890000104904175
06-06-2018,2.8959999084472656
07-06-2018,2.930000066757202
08-06-2018,2.890000104904175
11-06-2018,2.9489998817443848
12-06-2018,2.938999891281128
13-06-2018,2.9630000591278076
14-06-2018,2.9649999141693115
15-06-2018,3.0220000743865967
18-06-2018,2.9509999752044678
19-06-2018,2.9000000953674316
20-06-2018,2.9639999866485596
21-06-2018,2.9749999046325684
22-06-2018,2.944999933242798
25-06-2018,2.9230000972747803
26-06-2018,2.938999891281128
27-06-2018,2.996000051498413
28-06-2018,2.940000057220459
29-06-2018,2.9240000247955322
02-07-2018,2.861999988555908
03-07-2018,2.869999885559082
05-07-2018,2.8369998931884766
06-07-2018,2.8580000400543213
09-07-2018,2.828000068664551
10-07-2018,2.7880001068115234
11-07-2018,2.8289999961853027
12-07-2018,2.796999931335449
13-07-2018,2.752000093460083
16-07-2018,2.759000062942505
17-07-2018,2.740000009536743
18-07-2018,2.7209999561309814
19-07-2018,2.7690000534057617
20-07-2018,2.756999969482422
23-07-2018,2.7209999561309814
24-07-2018,2.7320001125335693
25-07-2018,2.7750000953674316
26-07-2018,2.7799999713897705
27-07-2018,2.822000026702881
30-07-2018,2.796999931335449
31-07-2018,2.7820000648498535
01-08-2018,2.757999897003174
